nome,preco_pix,preco_previsto,faixa_baixo,faixa_alto
Hd SSD Interno 480GB 6gb/s Sata 3 Adata Su650,1044.99,780.2475369199335,288.7871474094172,1271.7079264304498
Disco Sólido Externo Samsung Portable SSD T7 Mu-pc1t0 1TB Azul,1939.99,2207.550517996262,269.0336145042245,4146.067421488299
SSD Externo Sandisk Extreme 2TB Usb Playstation 5 - Sdssde62p-2t00-g25,3335.46,2362.1469307643147,966.6712094713666,3757.6226520572627
SSD M.2 Nvme 512gb Patriot P320 M.2 2280 PCie Gen3 X4,702.9,905.6540927290428,308.257938549046,1503.0502469090395
"SSD NVMe M.2 256GB Ediloca EN680E PCIe Gen3x4, Leitura até 1400MB/s - Azul",419.99,423.4732838094186,286.7935439740126,560.1530236448245
"SSD Corsair MP700 Pro, 4TB, M.2 NVMe, Leitura 12400MB/s e Gravação 11800MB/s, Preto - CSSD-F4000GBMP700PRO",6619.9,5300.219200616389,1407.9377336443254,9192.500667588452
"Barra de Led ARGB 5v 3 Pinos, Quadrada, 300mm, 18x18, Magnética, Decoração Gabinete",68.85,429.1083594913708,0.0,1046.6135218603226
"SSD 1TB 2,5"" Sata Iii 3d Nand N600s Nt01n600s-001t-s3x - Netac",845.35,1526.7741795469367,0.0,6907.805478535204
Gabinete Duplo Wavlink Para M.2 SSD Nvme Dual-bay 20gbps,342.13,444.68285494018755,0.0,1074.996876320313
"Hd WD 2TB Wd Purple 3.5"" Sata 3 5400rpm - Wd23purz (garantia Br)",1638.24,2116.961917395059,834.7384542836335,3399.1853805064848
"Hd SSD 480GB 2.5"" Nand Tronos",637.99,1313.811543441378,0.0,4789.8111232249885
"SSD Macrovip 2.5"" Sata 120GB Leitura Até 520mb/s  Mv120GB",244.66,307.6266934507137,171.10728754022517,444.1460993612022
"SSD Crucial 2TB Bx500 2.5"" Sata 3 - Ct2000bx500ssd1",2142.89,2116.6604491410903,1056.647366996444,3176.6735312857368
Disco Rígido Externo Seagate 26tb Expansion Desktop Usb 3.0 Stkp26000400,4569.0,921.3568201589462,0.0,2422.7352741433497
SSD Sandisk M.2 1TB Plus Nvme - Sdssda3n-1t00-g26,1290.26,1719.5522865548655,608.1451338903046,2830.9594392194267
SSD Sata 120GB Get 71822,275.9,274.81444052641496,0.0,616.6733331079095
SSD Patriot M.2 2TB Viper Gaming Vp4300 Lite Nvme - Vp4300l2TBm28h,2699.91,3372.696685426303,1126.0033674057408,5619.390003446864
SSD M.2 Nvme 512GB Dale7 Future,651.89,444.68285494018755,0.0,1074.996876320313
"Sandisk SSD Portátil Extremo De 8 Tb - Até 1050 Mb/s, Usb-c, Usb 3.2 Geração 2, Resistência Ip65 À Água E Poeira",8429.0,8549.242941449747,0.0,25654.325175878483
"SSD Externo 2tb Samsung T7, USB 3.2 Portátil Preto - MU-PE2T0S.",4875.0,2491.8474886943136,582.8681804395803,4400.826796949047
"SSD Ntc, 128GB Nvme M.2 2280",279.21,764.4763849921534,0.0,1947.411372061019
SSD Samsung M.2 4TB 990 Evo Plus Nvme - Mz-v9s4t0b/am,7357.48,7018.922442934218,1205.1126017640227,12832.732284104415
"SSD Lexar Nq100 480GB Sata Iii 2,5 Polegadas - Lnq100x480g-rnnnu",644.86,645.6232939940198,279.06359550796225,1012.1829924800775
"SSD 128GB, Dale7 Future Up+",183.89,287.75478959870037,0.0,645.8948639165429
SSD Dato 2.5Polegadas Sataiii - Ds700SSD 960GB Dazz,995.85,1179.1391159925342,326.0562361194832,2032.2219958655853
SSD Adata 480GB Sata Iii 6gb/s Leitura 520mb/s Gravação 450mb/s Asu650ss-480gt,686.32,810.9535868651426,335.6921229054461,1286.2150508248392
