data_coleta,categoria_key,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url,cpu_socket,cpu_tdp_w,cpu_com_cooler,cpu_marca,cpu_serie,cpu_ddr_suportado
2026-05-16,cpu,520368,"Processador AMD Ryzen 5 5600GT, 3.6 GHz, (4.6GHz Max Turbo), Cache 4MB, 6 Núcleos, 12 Threads, AM4 - 100-100001488BOX",1294.09,1294.09,1099.98,15,5,851,True,AMD,Hardware/Processadores/Processador AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/520368/processador-amd-ryzen-5-5600gt-3-6-ghz-4-6ghz-max-turbo-cache-4mb-6-nucleos-12-threads-am4-100-100001488box,AM4,,True,AMD,Ryzen 5,DDR4
2026-05-16,cpu,320799,"Processador AMD Ryzen 5 5500, 3.6GHz (4.2GHz Max Turbo), Cache 19MB, AM4, Sem Vídeo - 100-100000457BOX",1339.09,1339.09,1138.23,15,5,860,True,AMD,Hardware/Processadores/Processador AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/320799/processador-amd-ryzen-5-5500-3-6ghz-4-2ghz-max-turbo-cache-19mb-am4-sem-video-100-100000457box,AM4,,True,AMD,Ryzen 5,DDR4
2026-05-16,cpu,320797,"Processador AMD Ryzen 7 5700X, 3.4GHz (4.6GHz Max Turbo), Cache 36MB, AM4, Sem Vídeo - 100-100000926WOF",2491.04,2491.04,2117.38,15,5,887,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/320797/processador-amd-ryzen-7-5700x-3-4ghz-4-6ghz-max-turbo-cache-36mb-am4-sem-video-100-100000926wof,AM4,100000926.0,False,AMD,Ryzen 7,DDR4
2026-05-16,cpu,426262,"Processador AMD Ryzen 7 7800X3D, 5.0GHz Max Turbo, Cache 104MB, AM5, 8 Núcleos, Vídeo Integrado - 100-100000910WOF",4235.28,4235.28,3599.99,15,5,240,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/426262/processador-amd-ryzen-7-7800x3d-5-0ghz-max-turbo-cache-104mb-am5-8-nucleos-video-integrado-100-100000910wof,AM5,100000910.0,False,AMD,Ryzen 7,DDR5
2026-05-16,cpu,662405,"Processador AMD Ryzen 7 9800X3D, Cache 8MB, 8 Núcleos, 16 Threads, AM5 - 100-100001084WOF",4352.93,4352.93,3699.99,15,5,203,True,AMD,Hardware/Processadores/Processador AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/662405/processador-amd-ryzen-7-9800x3d-cache-8mb-8-nucleos-16-threads-am5-100-100001084wof,AM5,100001084.0,False,AMD,Ryzen 7,DDR5
2026-05-16,cpu,356695,"Processador AMD Ryzen 5 5500, 3.6GHz, Cache 16MB, Hexa Core, 12 Threads, AM4 - 100-100000457BOX",766.9,766.9,728.56,5,5,429,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,Sem Garantia,False,https://www.kabum.com.br/produto/356695/processador-amd-ryzen-5-5500-3-6ghz-cache-16mb-hexa-core-12-threads-am4-100-100000457box,AM4,,True,AMD,Ryzen 5,DDR4
2026-05-16,cpu,102248,"Processador AMD Ryzen 3 3200G, 3.6GHz (4GHz Max Turbo), Cache 4MB, Quad Core, 4 Threads, AM4 - YD3200C5FHBOX",705.87,705.87,599.99,15,5,536,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/102248/processador-amd-ryzen-3-3200g-3-6ghz-4ghz-max-turbo-cache-4mb-quad-core-4-threads-am4-yd3200c5fhbox,AM4,,True,AMD,Ryzen 3,DDR4
2026-05-16,cpu,708039,"Processador AMD Ryzen 9 9950x3d, 4,4 GHz, (Máx Boos Clock Até 5,5 GHz), Cache 144MB, 16 Núcleos, Threads 32, AM5 - 100-100000719WOF",8235.29,8235.29,7000.0,15,5,35,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/708039/processador-amd-ryzen-9-9950x3d-4-4-ghz-max-boos-clock-ate-5-5-ghz-cache-144mb-16-nucleos-threads-32-am5-100-100000719wof,AM5,100000719.0,False,AMD,Ryzen 9,DDR5
2026-05-16,cpu,378414,"Processador AMD Ryzen 5 7600X, 5.3GHz  Max Turbo, Cache 38MB, AM5, 6 Núcleos, Vídeo Integrado - 100-100000593WOF",3175.08,3175.08,2698.82,15,5,74,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/378414/processador-amd-ryzen-5-7600x-5-3ghz-max-turbo-cache-38mb-am5-6-nucleos-video-integrado-100-100000593wof,AM5,100000593.0,False,AMD,Ryzen 5,DDR5
2026-05-16,cpu,181089,"Processador AMD Ryzen 7 5700G, 3.8GHz (4.6GHz Max Turbo), Cache 20MB, 8 Núcleos, 16 Threads, Vídeo Integrado, AM4 - 100-100000263BOX",2772.91,2772.91,2356.97,15,5,552,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/181089/processador-amd-ryzen-7-5700g-3-8ghz-4-6ghz-max-turbo-cache-20mb-8-nucleos-16-threads-video-integrado-am4-100-100000263box,AM4,,True,AMD,Ryzen 7,DDR4
2026-05-16,cpu,241046,"Processador Intel Core i5-12600K, 3.7GHz (4.9GHz Max Turbo), Cache 20MB, 10 Núcleos, 16 Threads, LGA 1700, Vídeo Integrado - BX8071512600K",1999.99,1999.99,1699.99,15,5,55,True,Intel,Hardware/Processadores/Processador Intel/Core i5,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/241046/processador-intel-core-i5-12600k-3-7ghz-4-9ghz-max-turbo-cache-20mb-10-nucleos-16-threads-lga-1700-video-integrado-bx8071512600k,LGA1700,,False,Intel,Core i5,DDR4/DDR5
2026-05-16,cpu,937012,"Processador AMD Ryzen 5 5600XT, 3.7GHz (4.7GHz Max Turbo), Cache 32MB, 6 Núleos - 100-100001585BOX",1882.34,1882.34,1599.99,15,5,23,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/937012/processador-amd-ryzen-5-5600xt-3-7ghz-4-7ghz-max-turbo-cache-32mb-6-nuleos-100-100001585box,,,True,AMD,Ryzen 5,
2026-05-16,cpu,405799,"Processador AMD Ryzen 5 7600, 5.1GHz Max Turbo, Cache 38MB, AM5, 6 Núcleos, Vídeo Integrado - 100-100001015BOX",1823.52,1823.52,1549.99,15,5,157,True,AMD,Hardware/Processadores/Processador AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/405799/processador-amd-ryzen-5-7600-5-1ghz-max-turbo-cache-38mb-am5-6-nucleos-video-integrado-100-100001015box,AM5,,True,AMD,Ryzen 5,DDR5
2026-05-16,cpu,904660,"Processador Intel Core i7-14700F, até 5,40 GHz, Cache 33MB,-Núcleos 20, Threads 28 - BX8071514700F",2823.52,2823.52,2399.99,15,5,5,True,Intel,Hardware/Processadores/Processador Intel,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/904660/processador-intel-core-i7-14700f-ate-5-40-ghz-cache-33mb-nucleos-20-threads-28-bx8071514700f,,,False,Intel,Core i7,
2026-05-16,cpu,366827,"Processador AMD Ryzen 7 5700X, 3.4GHz, Cache 32MB, 8 Núcleos, 16 Threads, Sem Cooler  - 100-100000926WOFAM4",0.0,1595.9,1436.31,10,5,162,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,Sem Garantia,False,https://www.kabum.com.br/produto/366827/processador-amd-ryzen-7-5700x-3-4ghz-cache-32mb-8-nucleos-16-threads-100-100000926wofam4,AM4,100000926.0,True,AMD,Ryzen 7,DDR4
2026-05-16,cpu,938497,"Processador AMD Ryzen 7 5700, 3.7 GHz (4.6GHz Max Turbo), Cache 20MB, 8 Núcleos, 16 Threads, AM4 - 100-100000743SBX",1999.98,1999.98,1999.98,0,5,8,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/938497/processador-amd-ryzen-7-5700-3-7-ghz-4-6ghz-max-turbo-cache-20mb-8-nucleos-16-threads-am4-100-100000743sbx,AM4,,False,AMD,Ryzen 7,DDR4
2026-05-16,cpu,938498,"Processador AMD Ryzen 7 5800XT, 3.8 GHz (4.8 GHz Max Turbo), Cache 32 MB, 8 Núcleos, 16 Threads, AM4 - 100-100001582WOF",2941.16,2941.16,2499.99,15,5,27,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/938498/processador-amd-ryzen-7-5800xt-3-8-ghz-4-8-ghz-max-turbo-cache-32-mb-8-nucleos-16-threads-am4-100-100001582wof,AM4,100001582.0,False,AMD,Ryzen 7,DDR4
2026-05-16,cpu,609954,"Processador AMD Ryzen 7 9700X, 3.8 GHz (5.5 GHz), Cache 32 MB, 8 Núcleos, 16 Threads, AM5 - 100-100001404WOF",3399.99,3399.99,2889.99,15,5,22,True,AMD,Hardware/Processadores/Processador AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/609954/processador-amd-ryzen-7-9700x-3-8-ghz-5-5-ghz-cache-32-mb-8-nucleos-16-threads-am5-100-100001404wof,AM5,100001404.0,False,AMD,Ryzen 7,DDR5
2026-05-16,cpu,609952,"Processador AMD Ryzen 9 9900X, 4.4 GHz (5.6 GHz), Cache 64 MB, 12 Núcleos, 24 Threads, AM5 - 100-100000662WOF",4705.87,4705.87,3999.99,15,5,22,True,AMD,Hardware/Processadores/Processador AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/609952/processador-amd-ryzen-9-9900x-4-4-ghz-5-6-ghz-cache-64-mb-12-nucleos-24-threads-am5-100-100000662wof,AM5,100000662.0,False,AMD,Ryzen 9,DDR5
2026-05-16,cpu,283718,"Processador Intel Core i5-12400F, 2.5GHz (4.4GHz Max Turbo), Cache 18MB, LGA 1700 - BX8071512400F",1294.11,1294.11,1099.99,15,5,495,True,Intel,Hardware/Processadores/Processador Intel/Core i5,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/283718/processador-intel-core-i5-12400f-2-5ghz-4-4ghz-max-turbo-cache-18mb-lga-1700-bx8071512400f,LGA1700,,False,Intel,Core i5,DDR4/DDR5
2026-05-16,cpu,497575,"Processador Intel Core i7-14700K, 14ª Geração, 5.6 GHz Max Turbo, Cache 33MB, 20 Núcleos, 28 Threads, LGA1700 - BX8071514700K",3529.4,3529.4,2999.99,15,5,43,True,Intel,Hardware/Processadores/Processador Intel/Core i7,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/497575/processador-intel-core-i7-14700k-14-geracao-5-6-ghz-max-turbo-cache-33mb-20-nucleos-28-threads-lga1700-bx8071514700k,LGA1700,,False,Intel,Core i7,DDR4/DDR5
2026-05-16,cpu,532640,"Processador Intel I3-2120, 3.3ghz,  3mb, Cache, LGA 1155",0.0,39.0,36.66,6,5,1,True,Intel,Hardware/Processadores/Processador Intel/Core i3,Sem Garantia,False,https://www.kabum.com.br/produto/532640/processador-intel-i3-2120-3-3ghz-3mb-cache-lga-1155,LGA1155,,False,Intel,,
2026-05-16,cpu,520365,"Processador AMD Ryzen 5 8600G, 4.3 GHz (5.0GHz Max Turbo), Cache 6MB, 6 Núcleos, 12 Threads, AM5, Vídeo Integrado - 100-100001237BOX",2286.8,2286.8,1943.78,15,5,137,True,AMD,Hardware/Processadores/Processador AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/520365/processador-amd-ryzen-5-8600g-4-3-ghz-5-0ghz-max-turbo-cache-6mb-6-nucleos-12-threads-am5-video-integrado-100-100001237box,AM5,,True,AMD,Ryzen 5,DDR5
2026-05-16,cpu,645181,"Processador Intel Core Ultra 5-245KF, 5.2GHz, Até 14 Núcleos, Com suporte a PCIe 5.0 e 4.0 e suporte a DDR5 - BX80768245KF",2249.99,2249.99,2249.99,0,5,1,True,Intel,Hardware/Processadores/Processador Intel,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/645181/processador-intel-core-ultra-5-245kf-5-2ghz-ate-14-nucleos-com-suporte-a-pcie-5-0-e-4-0-e-suporte-a-ddr5-bx80768245kf,,,False,Intel,Core Ultra 5,
2026-05-16,cpu,378413,"Processador AMD Ryzen 7 7700X, 5.4GHz Max Turbo, Cache 40MB, AM5, 8 Núcleos, Vídeo Integrado - 100-100000591WOF",3424.86,3424.86,2911.13,15,5,59,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/378413/processador-amd-ryzen-7-7700x-5-4ghz-max-turbo-cache-40mb-am5-8-nucleos-video-integrado-100-100000591wof,AM5,100000591.0,False,AMD,Ryzen 7,DDR5
2026-05-16,cpu,609956,"Processador AMD Ryzen 5 9600X, 3.9 GHz (5.4 GHz), Cache 32 MB, 6 Núcleos, 12 Threads, AM5 - 100-100001405WOF",1999.99,1999.99,1699.99,15,5,74,True,AMD,Hardware/Processadores/Processador AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/609956/processador-amd-ryzen-5-9600x-3-9-ghz-5-4-ghz-cache-32-mb-6-nucleos-12-threads-am5-100-100001405wof,AM5,100001405.0,False,AMD,Ryzen 5,DDR5
2026-05-16,cpu,949075,Processador Amd Ryzen 7 5700 Box Am4 4.6ghz 8 Cores 16 Threads 20mb C/ Cooler S/video,1222.21,1222.21,1099.99,10,5,3,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,Sem Garantia,False,https://www.kabum.com.br/produto/949075/processador-amd-ryzen-7-5700-box-am4-4-6ghz-8-cores-16-threads-20mb-c-cooler-s-video,AM4,,True,AMD,Ryzen 7,DDR4
2026-05-16,cpu,520366,"Processador AMD Ryzen 5 8500G, 3.5 GHz (5.0GHz Max Turbo), Cache 22MB, 6 Núcleos, 12 Threads, AM5, Vídeo Integrado - 100-100000931BOX",1458.19,1458.19,1239.46,15,5,45,True,AMD,Hardware/Processadores/Processador AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/520366/processador-amd-ryzen-5-8500g-3-5-ghz-5-0ghz-max-turbo-cache-22mb-6-nucleos-12-threads-am5-video-integrado-100-100000931box,AM5,,True,AMD,Ryzen 5,DDR5
2026-05-16,cpu,609953,"Processador AMD Ryzen 9 5900XT, 3,3 GHz (4.8 GHz), Cache 64MB, 16 Núcleos, 32 Threads, AM4 - 100-100001581WOF",3529.4,3529.4,2999.99,15,5,35,True,AMD,Hardware/Processadores/Processador AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/609953/processador-amd-ryzen-9-5900xt-3-3-ghz-4-8-ghz-cache-64mb-16-nucleos-32-threads-am4-100-100001581wof,AM4,100001581.0,False,AMD,Ryzen 9,DDR4
2026-05-16,cpu,333154,"Processador AMD Ryzen 5 4500, 3.6GHz (4.1GHz Max Turbo) Cache 11MB, AM4, Sem Vídeo - 100-100000644BOX",1092.82,1092.82,928.9,15,5,402,True,AMD,Hardware/Processadores/Processador AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/333154/processador-amd-ryzen-5-4500-3-6ghz-4-1ghz-max-turbo-cache-11mb-am4-sem-video-100-100000644box,AM4,,True,AMD,Ryzen 5,DDR4
2026-05-16,cpu,203463,"Processador AMD Ryzen 7 5700G, 3.8GHz (4.6GHz Max Turbo), Cache 20MB, Octa Core, AM4, Ví­deo Integrado - 100-100000263BOX",0.0,1363.22,1226.9,10,5,48,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,Sem Garantia,False,https://www.kabum.com.br/produto/203463/processador-amd-ryzen-7-5700g-3-8ghz-4-6ghz-max-turbo-cache-20mb-octa-core-am4-vi-deo-integrado-100-100000263box,AM4,,True,AMD,Ryzen 7,DDR4
2026-05-16,cpu,497573,"Processador Intel Core i9-14900K, 14ª Geração, 6GHz Max Turbo, Cache 36MB, 24 Núcleos, 32 Threads, LGA1700 - BX8071514900K",4705.86,4705.86,3999.98,15,4,34,True,Intel,Hardware/Processadores/Processador Intel/Core i9,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/497573/processador-intel-core-i9-14900k-14-geracao-6ghz-max-turbo-cache-36mb-24-nucleos-32-threads-lga1700-bx8071514900k,LGA1700,,False,Intel,Core i9,DDR4/DDR5
2026-05-16,cpu,904656,"Processador Intel Core i3-14100F, até 4,70 GHz, Cache 12MB,-Núcleos 4, Threads 8 - BX8071514100F",1058.81,1058.81,899.99,15,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i3,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/904656/processador-intel-core-i3-14100f-ate-4-70-ghz-cache-12mb-nucleos-4-threads-8-bx8071514100f,,,False,Intel,Core i3,
2026-05-16,cpu,645177,"Processador Intel Core Ultra 9-285K, 5.7GHz, Até 24 Núcleos, Com suporte a PCIe 5.0 e 4.0 e suporte a DDR5 - BX80768285K",5547.05,5547.05,4714.99,15,5,1,True,Intel,Hardware/Processadores/Processador Intel,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/645177/processador-intel-core-ultra-9-285k-5-7ghz-ate-24-nucleos-com-suporte-a-pcie-5-0-e-4-0-e-suporte-a-ddr5-bx80768285k,,,False,Intel,Core Ultra 9,
2026-05-16,cpu,645179,"Processador Intel Core Ultra 7-265KF, 5.5GHz, Até 20 Núcleos, Com suporte a PCIe 5.0 e 4.0 e suporte a DDR5 - BX80768265KF",2647.05,2647.05,2249.99,15,5,7,True,Intel,Hardware/Processadores/Processador Intel/Core i7,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/645179/processador-intel-core-ultra-7-265kf-5-5ghz-ate-20-nucleos-com-suporte-a-pcie-5-0-e-4-0-e-suporte-a-ddr5-bx80768265kf,,,False,Intel,Core Ultra 7,
2026-05-16,cpu,697000,Processador Intel Core Ultra 5 Desktop Processor 225F - BX80768225F,1784.08,1784.08,1569.99,12,0,0,True,Intel,Hardware/Processadores/Processador Intel,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/697000/processador-intel-core-ultra-5-desktop-processor-225f-bx80768225f,,,False,Intel,Core Ultra 5,
2026-05-16,cpu,645180,"Processador Intel Core Ultra 5-245K, 5.2GHz, Até 14 Núcleos, Com suporte a PCIe 5.0 e 4.0 e suporte a DDR5- BX80768245K",3176.46,3176.46,2699.99,15,5,3,True,Intel,Hardware/Processadores/Processador Intel/Core i5,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/645180/processador-intel-core-ultra-5-245k-5-2ghz-ate-14-nucleos-com-suporte-a-pcie-5-0-e-4-0-e-suporte-a-ddr5-bx80768245k,,,False,Intel,Core Ultra 5,
2026-05-16,cpu,531209,"Processador Intel Core I5 14400f 14ª Geração, 3.5 Ghz (4.7 Ghz Turbo), Cache 20mb, 10 Núcleos, 16 Threads, Lga1700, S/ Vídeo Integrado - Bx8071514400f",0.0,1513.88,1362.49,10,5,45,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/531209/processador-intel-core-i5-14400f-14-geracao-3-5-ghz-4-7-ghz-turbo-cache-20mb-10-nucleos-16-threads-lga1700-sem-video-integrado-bx8071514400f,LGA1700,,False,Intel,Core I5,DDR4/DDR5
2026-05-16,cpu,931324,"Processador AMD Ryzen 7 8700G, 4.2GHz (5.1GHz Max Turbo), Cache 8MB, Octa-Core, 16 Threads, AM5, Vídeo Integrado - 100-100001236SBX",2941.16,2941.16,2499.99,15,3,3,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/931324/processador-amd-ryzen-7-8700g-4-2ghz-5-1ghz-max-turbo-cache-8mb-octa-core-16-threads-am5-video-integrado-100-100001236sbx,AM5,,False,AMD,Ryzen 7,DDR5
2026-05-16,cpu,609951,"Processador AMD Ryzen 9 9950X, 4.3 GHz (5.7 GHz), Cache 64 MB, 16 Núcleos, 32 Threads, AM5 - 100-100001277WOF",4999.99,4999.99,4999.99,0,5,6,True,AMD,Hardware/Processadores/Processador AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/609951/processador-amd-ryzen-9-9950x-4-3-ghz-5-7-ghz-cache-64-mb-16-nucleos-32-threads-am5-100-100001277wof,AM5,100001277.0,False,AMD,Ryzen 9,DDR5
2026-05-16,cpu,315050,"Processador Intel Core I5 - 12400F, 2.5GHz (4.4GHz Turbo), Cache 7,5MB, 12 Threads, Hexa Core, LGA 1700 - BX8071512400F",0.0,859.0,859.0,0,5,27,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/315050/processador-intel-core-i5-12400f-2-5ghz-4-4ghz-turbo-cache-7-5mb-12-threads-hexa-core-lga-1700-bx8071512400f,LGA1700,,False,Intel,Core I5,DDR4/DDR5
2026-05-16,cpu,497574,"Processador Intel Core i9-14900KF, 14ª Geração, 6GHz Max Turbo, Cache 36MB, 24 Núcleos, 32 Threads, LGA1700 - BX8071514900KF",4823.52,4823.52,4099.99,15,5,21,True,Intel,Hardware/Processadores/Processador Intel/Core i9,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/497574/processador-intel-core-i9-14900kf-14-geracao-6ghz-max-turbo-cache-36mb-24-nucleos-32-threads-lga1700-bx8071514900kf,LGA1700,,False,Intel,Core i9,DDR4/DDR5
2026-05-16,cpu,571928,"Processador AMD Ryzen 7 8700F, 4.1 GHz (5.0 GHz Max Turbo), Cache 24MB, 8 Núcleos, 16 Threads, AM5 - 100-100001590BOX",2145.93,2145.93,1824.04,15,5,24,True,AMD,Hardware/Processadores/Processador AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/571928/processador-amd-ryzen-7-8700f-4-1-ghz-5-0-ghz-max-turbo-cache-24mb-8-nucleos-16-threads-am5-100-100001590box,AM5,,True,AMD,Ryzen 7,DDR5
2026-05-16,cpu,523518,"Processador AMD Ryzen 5 5600GT, 3.6GHz (4.6GHz Turbo), Cache 19MB, 6 Núcleos, Vídeo Integrado Radeon, AM4 - 100-100001488BOX",0.0,1190.2,1094.98,8,5,170,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,Sem Garantia,False,https://www.kabum.com.br/produto/523518/processador-amd-ryzen-5-5600gt-4-6ghz-cache-19mb-am4-6-nucleos-12-threads-placa-de-video-com-cooler-100-100001488,AM4,,True,AMD,Ryzen 5,DDR4
2026-05-16,cpu,708038,"Processador AMD Ryzen 9 9900x3d, 4,4 GHz, (Máx Boos Clock Até 5,5 GHz), Cache 140MB, 12 Núcleos, Threads 24, AM5 - 100-100001368WOF",6500.0,6500.0,6500.0,0,5,9,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/708038/processador-amd-ryzen-9-9900x3d-4-4-ghz-max-boos-clock-ate-5-5-ghz-cache-140mb-12-nucleos-threads-24-am5-100-100001368wof,AM5,100001368.0,False,AMD,Ryzen 9,DDR5
2026-05-16,cpu,510559,"Processador Intel Core I5 14600kf 14 Geração, 3.5 Ghz (5.3 Ghz Turbo), Cache 24MP, LGA1700 - Bx8071514600kf",0.0,2052.78,1847.5,10,5,16,True,Intel,Hardware/Processadores/Processador Intel,Sem Garantia,False,https://www.kabum.com.br/produto/510559/processador-intel-core-i5-14600kf-14-geracao-3-5-ghz-5-3-ghz-turbo-cache-24mp-lga1700-bx8071514600kf,LGA1700,,False,Intel,Core I5,DDR4/DDR5
2026-05-16,cpu,159198,"Processador Intel Core I5-10600K, 4.1GHz (4.8GHz Max Turbo), Cache 12MB, LGA 1200 - BX8070110600K",0.0,710.57,660.83,7,5,1,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/159198/processador-intel-core-i5-10600k-4-1ghz-4-8ghz-max-turbo-cache-12mb-lga-1200-bx8070110600k,LGA1200,,False,Intel,Core I5,DDR4
2026-05-16,cpu,502723,"Processador AMD Athlon 3000g, 3.5GHz, Cache 5MB, AM4, 2 Núcleos, 4 Threads - Yd3000c6fhsbx",0.0,319.9,287.91,10,5,1,True,AMD,Hardware/Processadores/Processador AMD/Athlon,Sem Garantia,False,https://www.kabum.com.br/produto/502723/processador-amd-athlon-3000g-3-5ghz-cache-5mb-am4-2-nucleos-4-threads-yd3000c6fhsbx,AM4,,False,AMD,,DDR4
2026-05-16,cpu,696999,Processador Intel Core Ultra 5 Desktop Processor 225 - BX80768225,2117.64,2117.64,1799.99,15,0,0,True,Intel,Hardware/Processadores/Processador Intel,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/696999/processador-intel-core-ultra-5-desktop-processor-225-bx80768225,,,False,Intel,Core Ultra 5,
2026-05-16,cpu,329802,"Processador Intel I5-12400, 2.5GHz, Cache 18MB, Hexa Core, 12 Threads, LGA 1700 - BX8071512400",0.0,1744.22,1569.8,10,5,3,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/329802/processador-intel-i5-12400-2-5ghz-cache-18mb-hexa-core-12-threads-lga-1700-bx8071512400,LGA1700,,False,Intel,,DDR4/DDR5
