data_coleta,categoria_key,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url
2026-05-16,placa_mae,777008,"Placa-Mãe ASRock B850M Pro-A AMD,  Ryzen B850, mATX , DDR5 - 90-MXBR8",1461.1,1461.1,1314.99,10,0,0,True,ASRock,Hardware/Placas-mãe/Placa-Mãe AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/777008/placa-mae-asrock-b850m-pro-a-amd-ryzen-b850-matx-ddr5-90-mxbr8
2026-05-16,placa_mae,522300,"Placa-Mãe Colorful Battle-AX B550M-D PRO GAMING FROZEN V14, Chipset B550, AMD AM4, mAXT, DDR4, Preto - BAX-B550MD-DDR4-WW",807.77,807.77,726.99,10,5,20,True,Colorful,Hardware/Placas-mãe/Placa-Mãe AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/522300/placa-mae-colorful-battle-ax-b550m-d-pro-gaming-frozen-v14-chipset-b550-amd-am4-maxt-ddr4-preto-bax-b550md-ddr4-ww
2026-05-16,placa_mae,723271,"Placa Mãe Gigabyte Z890 AORUS MASTER AI TOP, Intel, E-ATX, DDR5, RGB, Wi-Fi 7, Bluetooth, Preto - Z89MSAT-00",6999.99,6999.99,6299.99,10,0,0,True,Gigabyte,Hardware/Placas-mãe/Placa-Mãe Intel,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/723271/placa-mae-gigabyte-z890-aorus-master-ai-top-intel-e-atx-ddr5-rgb-wi-fi-7-bluetooth-preto-z89msat-00
2026-05-16,placa_mae,548930,"Placa-Mãe ASUS PRO WS W790-ACE, Intel, CEB, DDR5, Preto - 90MB1C70-M0EAY0",9082.35,9082.35,7720.0,15,0,0,True,ASUS,Hardware/Placas-mãe/Placa-Mãe Intel,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/548930/placa-mae-asus-pro-ws-w790-ace-intel-ceb-ddr5-preto-90mb1c70-m0eay0
2026-05-16,placa_mae,934690,"Placa-mãe Asus Prime H510m-f, 64 Gb, Soquete LGA  1200, Matx, Ddr4",0.0,733.72,660.35,10,0,0,True,ASUS,Hardware/Placas-mãe/Placa-Mãe Intel,Sem Garantia,False,https://www.kabum.com.br/produto/934690/placa-mae-intel-asus-prime-h510m-f-r3-0-ddr4-lga-1200-10-e-11-geracao
2026-05-16,placa_mae,474972,"Placa Mãe Afox Ih510-ma2-v2, Lga 1200, Ddr4 HDMI Vga Dvi M.2",0.0,735.9,735.9,0,0,0,True,Afox,Hardware/Placas-mãe/Placa-Mãe Intel,Sem Garantia,False,https://www.kabum.com.br/produto/474972/placa-mae-afox-ih510-ma2-v2-lga-1200-ddr4-hdmi-vga-dvi-m-2
2026-05-16,placa_mae,954805,Placa Mãe Asrock B850m-x R2.0 Am5 2xDDR5 Chipset B850 Matx,0.0,956.9,861.21,10,0,0,True,ASRock,Hardware/Placas-mãe/Placa-Mãe AMD,Sem Garantia,False,https://www.kabum.com.br/produto/954805/placa-mae-asrock-b850m-x-r2-0-am5-2xddr5-chipset-b850-matx
2026-05-16,placa_mae,935201,"Placa Mãe Brazil PC, Socket Intel LGA 1150, Chipset H81, Ddr3, Usb 3.0, Rede Gigabit, HDMI, Slot M.2 Nvme, Bpc-h81-itx-m.2-tg - Oem",0.0,206.4,187.82,9,0,0,True,BRAZILPC,Hardware/Placas-mãe/Placa-Mãe Intel,Sem Garantia,True,https://www.kabum.com.br/produto/935201/placa-mae-brazil-pc-socket-intel-lga-1150-chipset-h81-ddr3-usb-3-0-rede-gigabit-hdmi-slot-m-2-nvme-bpc-h81-itx-m-2-tg-oem
2026-05-16,placa_mae,1003839,"Placa-mãe Micro-atx X99 LGA  2011-v3, Processador Intel Xeon E5, Ddr4 2666mhz, Nvme M.2, Desempenho",0.0,354.9,312.31,12,0,0,True,Outros,Hardware/Placas-mãe/Placa-Mãe Intel,Sem Garantia,False,https://www.kabum.com.br/produto/1003839/placa-mae-micro-atx-x99-lga-2011-v3-processador-intel-xeon-e5-ddr4-2666mhz-nvme-m-2-desempenho
2026-05-16,placa_mae,498128,"Placa Mae Goline Intel 1155 H61m-g, 2XDDR3, HDMI/vga 2° E 3° Geraçao, Gl-h61m-g",0.0,188.22,159.99,15,0,0,True,GOLINE,Hardware/Placas-mãe/Placa-Mãe Intel,Sem Garantia,False,https://www.kabum.com.br/produto/498128/placa-mae-goline-intel-1155-h61m-g-2xddr3-hdmi-vga-2-e-3-geracao-gl-h61m-g
