data_coleta,categoria_key,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url,ssd_interface,ssd_geracao_pcie,ssd_capacidade_gb,ssd_notebook
2026-05-16,ssd,396971,"Ssd M.2, 2280 Nvme, 128GB - Oxybr",0.0,311.1,279.99,10,0,0,True,OxyBr,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/396971/ssd-m-2-2280-nvme-128gb-oxybr,NVMe,,128.0,False
2026-05-16,ssd,148496,"SSD Lexar, 512GB, SATA, Leitura 550MB/s - LNS100-512RB",0.0,584.9,526.41,10,0,0,True,Lexar,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/148496/ssd-lexar-512gb-sata-leitura-550mb-s-lns100-512rb,SATA,,512.0,False
2026-05-16,ssd,102489,"SSD Lexar NS100, 512GB, SATA III, 2.5"", Leitura: 550MB/s, Preto - LNS100-512RBNA",0.0,682.34,579.99,15,5,13,True,Lexar,Hardware/SSD/SSD SATA,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/102489/ssd-lexar-ns100-512gb-sata-iii-2-5-leitura-550mb-s-preto-lns100-512rbna,SATA,,512.0,False
2026-05-16,ssd,454641,"SSD Corsair MP600 PRO NH, 1TB, PCIe Gen 4.0 x4 NVMe M.2, Leitura: 7000MB/s e Gravação: 5700MB/s, Preto - CSSD-F1000GBMP600PNH",0.0,1882.34,1599.99,15,5,5,True,Corsair,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/454641/ssd-corsair-mp600-pro-nh-1tb-pcie-gen-4-0-x4-nvme-m-2-leitura-7000mb-s-e-gravacao-5700mb-s-preto-cssd-f1000gbmp600pnh,NVMe,None,1024.0,False
2026-05-16,ssd,708324,"SSD Externo SanDisk Fortnite, 2TB, USB 3.2 Gen 2, Portátil, Leitura: 800 MB/s, Amarelo - SDSSDE30-2T00-G25F",0.0,2352.93,1999.99,15,0,0,True,SanDisk,Hardware/SSD/SSD Externo / Portátil,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/708324/ssd-externo-sandisk-fortnite-2tb-usb-3-2-gen-2-portatil-leitura-800-mb-s-amarelo-sdssde30-2t00-g25f,,None,2048.0,False
2026-05-16,ssd,351526,"SSD SanDisk WD Blue, 500GB, SATA III, 2.5"", Leitura: 560MB/s, Gravação: 510MB/s, Preto - WDS500G3B0A",1399.88,1399.88,1189.9,15,5,18,True,SanDisk,Hardware/SSD/SSD SATA,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/351526/ssd-sandisk-wd-blue-500gb-sata-iii-2-5-leitura-560mb-s-gravacao-510mb-s-preto-wds500g3b0a,SATA,,500.0,False
2026-05-16,ssd,506202,Case Gaveta SSD M.2 Nvme 2230 A 2280 Usb 3.1 E Usb-c 10gb/s,0.0,69.99,69.99,0,0,0,True,Exbom,Hardware/SSD/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/506202/case-gaveta-ssd-m-2-nvme-2230-a-2280-usb-3-1-e-usb-c-10gb-s,NVMe,,10.0,True
2026-05-16,ssd,184095,"SSD 480GB Patriot Burst Elite, Sata Iii 6GB/s, Leitura 450MB/s, Gravação 320MB/s - Pbe480gs25ssdr",0.0,499.99,499.99,0,5,1,True,Patriot,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/184095/ssd-480gb-patriot-burst-elite-sata-iii-6gb-s-leitura-450mb-s-gravacao-320mb-s-pbe480gs25ssdr,SATA,,480.0,False
2026-05-16,ssd,617162,"SSD Hiksemi 480GB 2,5"" Sata 3 - Hs-ssd-wave(s)/480g",0.0,555.0,455.1,18,0,0,True,Hiksemi,Hardware/SSD/SSD SATA,Sem Garantia,True,https://www.kabum.com.br/produto/617162/ssd-hiksemi-480gb-2-5-sata-3-hs-ssd-wave-s-480g,SATA,,480.0,False
2026-05-16,ssd,542151,"SSD Corsair MP600 Elite, 2TB, M.2 NVMe, Leitura 7000MB/s e Gravação 6500MB/s, Para PS5, Branco - CSSD-F2000GBMP600ECS",0.0,3999.99,3399.99,15,5,22,True,Corsair,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/542151/ssd-corsair-mp600-elite-2tb-m-2-nvme-leitura-7000mb-s-e-gravacao-6500mb-s-para-ps5-branco-cssd-f2000gbmp600ecs,NVMe,,2048.0,False
2026-05-16,ssd,922183,SSD  256gb M.2 Nvme PCie 3.0 2000mbs Leit 1100mbs Grav Sgm256ss2k Sgmax,0.0,362.5,319.0,12,0,0,True,Outros,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/922183/ssd-256gb-m-2-nvme-pcie-3-0-2000mbs-leit-1100mbs-grav-sgm256ss2k-sgmax,NVMe,3.0,256.0,False
2026-05-16,ssd,751862,Case Gaveta Para SSD M.2 Nvme E  Sata Usb 3.0 Usb C Type-c,0.0,93.53,88.85,5,0,0,True,Exbom,Hardware/SSD/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/751862/case-gaveta-para-ssd-m-2-nvme-e-sata-usb-3-0-usb-c-type-c,NVMe,,,False
2026-05-16,ssd,153423,"Case F3 Adaptador de SSD M.2, Para SATA 3, 2.5 Polegadas - CS-M2-02",0.0,34.28,32.57,5,4,2,True,F3,Hardware/SSD/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/153423/case-f3-adaptador-de-ssd-m-2-para-sata-3-2-5-polegadas-cs-m2-02,NVMe,,,False
2026-05-16,ssd,442823,"SSD Samsung 990 Pro 2TB, Nvme M.2 2280, Leitura até 7450mb/s e Gravação até 6900mb/s.",0.0,3999.0,3679.08,8,5,1,True,Samsung,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/442823/ssd-samsung-990-pro-2tb-nvme-m-2-2280-leitura-ate-7450mb-s-e-gravacao-ate-6900mb-s,NVMe,,2048.0,False
2026-05-16,ssd,167492,"SSD Crucial Bx500 1TB, Sata 6GB/s 2.5, Leitura 540 MB/s, Escrita 500 MB/s, Preto - Ct1000bx500ssd1",0.0,1037.32,1037.32,0,5,42,True,Crucial,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/167492/ssd-crucial-bx500-1tb-sata-6gb-s-2-5-leitura-540-mb-s-escrita-500-mb-s-preto-ct1000bx500ssd1,SATA,,1024.0,False
2026-05-16,ssd,484555,"SSD 256GB Keepdata, M.2 2280, Pcie Gen3x4 Nvme, Leitura 2400mb/s, Gravação 1700mb/s - KDNV256G-J12",0.0,417.56,379.98,9,0,0,True,MACROVIP,Hardware/SSD/SSD M.2 SATA,Sem Garantia,True,https://www.kabum.com.br/produto/484555/ssd-256gb-keepdata-m-2-2280-pcie-gen3x4-nvme-leitura-2400mb-s-gravacao-1700mb-s-kdnv256g-j12,NVMe,None,256.0,False
2026-05-16,ssd,503670,"SSD Externo Kingston 1tb Portátil Xs1000, Preto, Prata",0.0,1006.94,956.59,5,0,0,True,Kingston,Hardware/SSD/SSD M.2 SATA,Sem Garantia,False,https://www.kabum.com.br/produto/503670/ssd-externo-kingston-1tb-portatil-xs1000-preto-prata,,,1024.0,False
2026-05-16,ssd,1003753,"SSD 500gb Sata3 Wd Green, Desempenho De Leitura Sequencial De 545mb/s, WD",0.0,599.0,563.06,6,0,0,True,WD,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1003753/ssd-500gb-sata3-wd-green-desempenho-de-leitura-sequencial-de-545mb-s-wd,SATA,,500.0,False
2026-05-16,ssd,1029699,SSD 500gb M.2  Lexar Nm610 Pro Lnm610p500g,0.0,653.7,653.7,0,0,0,True,Lexar,Hardware/SSD/SSD M.2 SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1029699/ssd-500gb-m-2-lexar-nm610-pro-lnm610p500g,NVMe,,500.0,False
2026-05-16,ssd,885085,"SSD Kingston NV3, 1TB, M.2 2230, NVMe PCIe 4.0, Leitura 6.000 MB/s, Gravação 5.000 MB/s - SNV3SM3/1T0",0.0,1699.99,1444.99,15,5,7,True,Kingston,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/885085/ssd-kingston-nv3-1tb-m-2-2230-nvme-pcie-4-0-leitura-6-000-mb-s-gravacao-5-000-mb-s-snv3sm3-1t0,NVMe,4.0,1024.0,True
2026-05-16,ssd,333572,"SSD XPG S70 Blade, 512GB, M.2 NVMe, PCIe Gen4x4, Leitura: 7200MB/s e Gravação: 2600MB/s, Preto - AGAMMIXS70B-512G-CS",0.0,1141.16,969.99,15,5,57,True,XPG,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/333572/ssd-xpg-s70-blade-512gb-m-2-nvme-pcie-gen4x4-leitura-7200mb-s-e-gravacao-2600mb-s-preto-agammixs70b-512g-cs,NVMe,None,512.0,False
2026-05-16,ssd,948463,Hd SSD 2.5 Sata Iii 256gb Haoqing,0.0,806.97,806.97,0,0,0,True,Outros,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/948463/hd-ssd-2-5-sata-iii-256gb-haoqing,SATA,,256.0,False
2026-05-16,ssd,623768,"SSD PCIe Corsair MP600 MINI, 1TB, M.2 NVMe, Leitura: 7000MB/s e Gravação: 6200MB/s - CSSD-F1000GBMP600MNR2",0.0,1763.52,1498.99,15,5,5,True,Corsair,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/623768/ssd-pcie-corsair-mp600-mini-1tb-m-2-nvme-leitura-7000mb-s-e-gravacao-6200mb-s-cssd-f1000gbmp600mnr2,NVMe,,1024.0,False
2026-05-16,ssd,905047,"SSD De Alta Perormance 120GB 2.5"" SATA III Armazenamento Seguro SA500 NETAC",0.0,222.0,182.04,18,0,0,True,Netac,Hardware/SSD/SSD SATA,Sem Garantia,True,https://www.kabum.com.br/produto/905047/ssd-de-alta-perormance-120gb-2-5-sata-iii-armazenamento-seguro-sa500-netac,SATA,,120.0,False
2026-05-16,ssd,396496,"SSD Kingston Nv2 250Gb, M.2 2280 Pcie, Nvme, Leitura: 3000 Mb/s e Gravação: 1300 Mb/se Preto",0.0,838.0,838.0,0,5,1,True,Kingston,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/396496/ssd-kingston-nv2-250gb-m-2-2280-pcie-nvme-leitura-3000-mb-s-e-gravacao-1300-mb-se-preto,NVMe,,250.0,False
2026-05-16,ssd,212496,"SSD 480GB Sandisk Sata III 2.5, Leitura 535 MB/s E Gravação 445 MB/s - Sdssda-480g-G26",0.0,599.4,575.42,4,5,6,True,SanDisk,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/212496/ssd-480gb-sandisk-sata-iii-2-5-leitura-535-mb-s-e-gravacao-445-mb-s-sdssda-480g-g26,SATA,,480.0,False
2026-05-16,ssd,533111,SSD M.2 Nvme 128GB Dale7 Future,0.0,283.89,283.89,0,0,0,True,Outros,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/533111/ssd-m-2-nvme-128gb-dale7-future,NVMe,,128.0,False
2026-05-16,ssd,1017122,Ssd Cusu 256gb Nvme M2 2280 Pcie Gen3 - Super Velocidade,0.0,449.98,449.98,0,0,0,True,Outros,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/1017122/ssd-m-2-kingston-nv2-500gb-nvme-pcie-4-0-x4-gen4-snv2s-500g-leitura-3500mb-s-gravacao-1300mb-s-snv2s-500g,NVMe,None,256.0,False
2026-05-16,ssd,770064,SSD 120GB Dxs120d Alta Velocidade Desempenho E Eficiência,0.0,199.99,199.99,0,0,0,True,Duex,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/770064/ssd-120gb-dxs120d-alta-velocidade-desempenho-e-eficiencia,,,120.0,False
2026-05-16,ssd,520091,"SSD WD Green Sn350, 250GB, M.2 2280, Pcie Gen3 X4, Nvme 1.3 - Wds250g2g0c",0.0,489.9,489.9,0,5,1,True,WD,Hardware/SSD/SSD M.2 SATA,Sem Garantia,False,https://www.kabum.com.br/produto/520091/ssd-wd-green-sn350-250gb-m-2-2280-pcie-gen3-x4-nvme-1-3-wds250g2g0c,NVMe,None,250.0,False
2026-05-16,ssd,202658,"Ssd Lexar Nq100 Sataiii 240gb Sata Iii 2,5 - Lnq100x240g-rnnng",0.0,434.38,434.38,0,0,0,True,Lexar,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/202658/ssd-lexar-nq100-sataiii-240gb-sata-iii-2-5-lnq100x240g-rnnng,SATA,,240.0,False
2026-05-16,ssd,404331,SSD Sata 500GB Crucial Bx500 - Ct500bx500SSD1,0.0,611.0,611.0,0,5,4,True,Crucial,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/404331/ssd-sata-500gb-crucial-bx500-ct500bx500ssd1,SATA,,500.0,False
2026-05-16,ssd,225854,HD SSD Gigabyte 480GB - Gp-gstfs31480gntd,0.0,546.85,546.85,0,5,1,True,Gigabyte,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/225854/hd-ssd-gigabyte-480gb-gp-gstfs31480gntd,,,480.0,False
2026-05-16,ssd,953923,"SSD Externo Portátil Kingston, 512GB, Dual USB-A/C, Leitura 1050 MB/s, Gravação 950 MB/s, USB 3.2 Gen 2 - SPSD/512GB",0.0,1411.75,1199.99,15,0,0,True,Kingston,Hardware/SSD/SSD Externo / Portátil,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/953923/ssd-externo-portatil-kingston-512gb-dual-usb-a-c-leitura-1050-mb-s-gravacao-950-mb-s-usb-3-2-gen-2-spsd-512gb,,None,512.0,False
2026-05-16,ssd,1033371,"SSD Samsung 990 Evo Plus, 1TB, M.2 Nvme, PCie Gen 4.0 X4 / Gen 5.0 X2, Leitura 7150 Mb/s - Mz-v9s1t0b/am",1890.0,1890.0,1890.0,0,0,0,True,Samsung,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/1033371/ssd-samsung-990-evo-plus-1tb-m-2-nvme-pcie-gen-4-0-x4-gen-5-0-x2-leitura-7150-mb-s-mz-v9s1t0b-am,NVMe,None,1024.0,False
2026-05-16,ssd,257579,SSD  512gb 2.5 Sata 3 550mb/s Leit - 520mb/s Grav Kc600 Skc600/512g Kingston,0.0,1255.91,1155.44,8,0,0,True,Kingston,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/257579/ssd-512gb-2-5-sata-3-550mb-s-leit-520mb-s-grav-kc600-skc600-512g-kingston,SATA,,512.0,False
2026-05-16,ssd,398537,"SSD Kingston Fury Renegade, 4TB, M.2 2280, PCIe 4.0 x4, NVMe, Leitura: 7300 MB/s, Gravação: 7000 MB/s, com Dissipador, Compatível com PS5 - SFYRDK/4000G",0.0,8235.28,6999.99,15,5,13,True,Kingston,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/398537/ssd-kingston-fury-renegade-4tb-m-2-2280-pcie-4-0-x4-nvme-leitura-7300-mb-s-gravacao-7000-mb-s-com-dissipador-compativel-com-ps5-sfyrdk-4000g,NVMe,4.0,4096.0,False
2026-05-16,ssd,542130,"SSD Corsair MP700 Pro, 4TB, M.2 NVMe, Leitura 12400MB/s e Gravação 11800MB/s, Preto - CSSD-F4000GBMP700PNH",0.0,7999.99,6799.99,15,5,1,True,Corsair,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/542130/ssd-corsair-mp700-pro-4tb-m-2-nvme-leitura-12400mb-s-e-gravacao-11800mb-s-preto-cssd-f4000gbmp700pnh,NVMe,,4096.0,False
2026-05-16,ssd,478044,"HD SSD M.2 Kingston Fury Renegade, 2TB, Pci-e 4.0x4, Dissipador - Sfyrdk/2000g 5815",0.0,4090.9,3681.81,10,0,0,True,Kingston,Hardware/SSD/SSD M.2 SATA,Sem Garantia,False,https://www.kabum.com.br/produto/478044/hd-ssd-m-2-kingston-fury-renegade-2tb-pci-e-4-0x4-dissipador-sfyrdk-2000g-5815,NVMe,,2048.0,False
2026-05-16,ssd,999226,"SSD Samsung 990 EVO Plus, 4TB, M.2 NVMe, PCIe Gen 4.0 x4 / Gen 5.0 x2, Leitura 7250MB/s - MZ-V9S4T0B/AM",0.0,5117.63,4349.99,15,0,0,True,Samsung,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/999226/ssd-samsung-990-evo-plus-4tb-m-2-nvme-pcie-gen-4-0-x4-gen-5-0-x2-leitura-7250mb-s-mz-v9s4t0b-am,NVMe,None,4096.0,False
2026-05-16,ssd,620551,"SSD PCIe Corsair MP600 Mini 2TB, M.2 NVMe, Leitura: 7000MB/s e Gravação: 6200MB/s - CSSD-F2000GBMP600MNR2",0.0,2822.34,2398.99,15,5,3,True,Corsair,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/620551/ssd-pcie-corsair-mp600-mini-2tb-m-2-nvme-leitura-7000mb-s-e-gravacao-6200mb-s-cssd-f2000gbmp600mnr2,NVMe,,2048.0,False
2026-05-16,ssd,590099,"SSD WD Green, 240GB, Sata, Leitura 545mb/s E Gravação 430mb/s - Wds240g3g0a",0.0,663.62,663.62,0,0,0,True,WD,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/590099/ssd-wd-green-240gb-sata-leitura-545mb-s-e-gravacao-430mb-s-wds240g3g0a,SATA,,240.0,False
2026-05-16,ssd,452895,"SSD Adata Legend 710, 256GB, Nvme M.2 2280, Leitura 2100mb/s, Gravação 1000mb/s - Aleg-710-256gcs",0.0,529.8,529.8,0,5,3,True,Adata,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/452895/ssd-adata-legend-710-256gb-nvme-m-2-2280-leitura-2100mb-s-gravacao-1000mb-s-aleg-710-256gcs,NVMe,,256.0,False
2026-05-16,ssd,871812,SSD  256gb 2.5 Sata 3 500mb/s Leit - 450mb/s Grav Kds256g-l21 Keepdata,0.0,384.99,384.99,0,0,0,True,KEEPDATA,Hardware/SSD,Sem Garantia,False,https://www.kabum.com.br/produto/871812/ssd-256gb-2-5-keepdata-kds256g-l21,SATA,,256.0,False
2026-05-16,ssd,615089,Case Para SSD M.2 Externo Tipo C/usb 3.0 Para Nvme F3 Cs-adpm-ngff/NVME,0.0,105.0,86.1,18,0,0,True,F3,Hardware/SSD/Acessórios,Sem Garantia,True,https://www.kabum.com.br/produto/615089/case-para-ssd-m-2-externo-tipo-c-usb-3-0-para-nvme-f3-cs-adpm-ngff-nvme,NVMe,,,False
2026-05-16,ssd,219805,"SSD WD Sn350 480GB, M.2 2280, Nvme, Pcie, Leitura 2400MB/S, Gravação 1900MB/S - Wds480g2g0c",0.0,719.0,647.1,10,5,1,True,WD,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/219805/ssd-wd-sn350-480gb-m-2-2280-nvme-pcie-leitura-2400mb-s-gravacao-1900mb-s-wds480g2g0c,NVMe,,480.0,False
2026-05-16,ssd,948347,SSD 240GB Futuretech Sata Iii 2.5,0.0,806.97,806.97,0,0,0,True,Outros,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/948347/ssd-240gb-futuretech-sata-iii-2-5,SATA,,240.0,False
2026-05-16,ssd,454660,"SSD Corsair MP600 PRO LPX, 1TB, PCIe Gen 4.0 x4 NVMe M.2, Leitura: 7100MB/s e Gravação: 5800MB/s, Branco - CSSD-F1000GBMP600PLPW",2941.17,2941.17,2499.99,15,5,15,True,Corsair,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/454660/ssd-corsair-mp600-pro-lpx-1tb-pcie-gen-4-0-x4-nvme-m-2-leitura-7100mb-s-e-gravacao-5800mb-s-branco-cssd-f1000gbmp600plpw,NVMe,None,1024.0,False
2026-05-16,ssd,533110,SSD M.2 Nvme 256GB Dale7 Future,0.0,500.89,500.89,0,4,1,True,Outros,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/533110/ssd-m-2-nvme-256gb-dale7-future,NVMe,,256.0,False
2026-05-16,ssd,390562,"SSD 240Gb,P310 M.2, P310p240gm28 - Patriot",0.0,519.9,519.9,0,0,0,True,Patriot,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/390562/ssd-240gb-p310-m-2-p310p240gm28-patriot,NVMe,,240.0,False
2026-05-16,ssd,632569,"SSD 2TB Kingston M.2 Nvme PCie 4, Leitura 6000MB/s - Gravação 5000MB/s, Nv3 - Snv3s/2000g",0.0,2199.89,2089.9,5,5,1,True,Kingston,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/632569/ssd-2tb-kingston-m-2-nvme-pcie-4-leitura-6000mb-s-gravacao-5000mb-s-nv3-snv3s-2000g,NVMe,,2048.0,False
2026-05-16,ssd,941895,SSD M.2 2280 Wd Green Sn3000 2TB Nvme - Wds200t4g0e,0.0,1832.53,1740.9,5,0,0,True,WD,Hardware/SSD/SSD SATA,Sem Garantia,True,https://www.kabum.com.br/produto/941895/ssd-m-2-2280-wd-green-sn3000-2tb-nvme-wds200t4g0e,NVMe,,2048.0,False
2026-05-16,ssd,278465,"SSD Adata Su650 480gb Sata Iii 2.5"" - Asu650ss-480gt-r",0.0,595.04,595.04,0,0,0,True,Adata,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/278465/ssd-480gb-adata-ultimate-su650-sata-6gb-s-leitura-520mb-s-gravacao-450mb-s-asu650ss-480gt-r,SATA,,480.0,False
2026-05-16,ssd,241153,Ssd 120gb Keepdata Sata Iii Kds120g-l21,0.0,289.0,289.0,0,0,0,True,KEEPDATA,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/241153/ssd-120gb-keepdata-sata-iii-kds120g-l21,SATA,,120.0,False
2026-05-16,ssd,995218,SSD M.2 Nvme 2280 PCie 256gb Macrovip,0.0,354.79,329.95,7,0,0,True,MACROVIP,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/995218/ssd-m-2-nvme-2280-pcie-256gb-macrovip,NVMe,,256.0,False
2026-05-16,ssd,533114,SSD M.2 Sata 128GB Dale7 Future,0.0,252.89,252.89,0,5,1,True,Outros,Hardware/SSD/SSD M.2 SATA,Sem Garantia,False,https://www.kabum.com.br/produto/533114/ssd-m-2-sata-128gb-dale7-future,NVMe,,128.0,False
2026-05-16,ssd,908445,"Adaptador Msata SSD Para Sata Hd SSD 2,5",0.0,19.99,19.99,0,0,0,True,Outros,Hardware/SSD/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/908445/adaptador-msata-ssd-para-sata-hd-ssd-2-5,SATA,,,False
2026-05-16,ssd,542129,"SSD Corsair MP700 Pro, 2TB, M.2 NVMe, Leitura 12400MB/s e Gravação 11800MB/s, Preto - CSSD-F2000GBMP700PNH",0.0,5058.81,4299.99,15,5,3,True,Corsair,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/542129/ssd-corsair-mp700-pro-2tb-m-2-nvme-leitura-12400mb-s-e-gravacao-11800mb-s-preto-cssd-f2000gbmp700pnh,NVMe,,2048.0,False
2026-05-16,ssd,536953,"SSD Sandisk SN350, 1TB, M.2 2280, PCIe, NVMe, Leitura: 2400MB/s e Gravação:1850MB/s, Verde - WDS100T2G0C",0.0,1764.69,1499.99,15,5,63,True,SanDisk,Hardware/SSD/SSD PCIe NVMe,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/536953/ssd-sandisk-sn350-1tb-m-2-2280-pcie-nvme-leitura-2400mb-s-e-gravacao-1850mb-s-verde-wds100t2g0c,NVMe,,1024.0,False
2026-05-16,ssd,291058,"SSD WD Green, 2TB, 2.5"" SATA III, 545MB/s - WDS200T2G0A",0.0,1859.0,1673.1,10,5,2,True,WD,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/291058/ssd-wd-green-2tb-2-5-sata-iii-545mb-s-wds200t2g0a,SATA,,2048.0,False
2026-05-16,ssd,408101,"Case Adaptador SSD M.2 NVME Para USB-c,USB 3.0, F3 Cs-adp-ngff/nvme",0.0,99.0,81.18,18,0,0,True,Outros,Hardware/SSD/Acessórios,Sem Garantia,True,https://www.kabum.com.br/produto/408101/case-adaptador-ssd-m-2-nvme-para-usb-c-usb-3-0-f3-cs-adp-ngff-nvme,NVMe,,,False
2026-05-16,ssd,897531,Dissipador Calor Wavlink P/ssd M.2 Nvme 2280 Nvme/sata,0.0,78.15,74.24,5,0,0,True,Outros,Hardware/SSD/Acessórios,Sem Garantia,True,https://www.kabum.com.br/produto/897531/dissipador-calor-wavlink-p-ssd-m-2-nvme-2280-nvme-sata,NVMe,,,False
2026-05-16,ssd,158858,"SSD Kingston A400 960GB, 2.5"" SATA 3, Leitura 500MB/s E Gravação 450MB/s - Sa400s37/960g",0.0,999.0,809.19,19,4,16,True,Kingston,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/158858/ssd-kingston-a400-960gb-2-5-sata-3-leitura-500mb-s-e-gravacao-450mb-s-sa400s37-960g,SATA,,960.0,False
2026-05-16,ssd,295245,"SSD Sata 120GB NTC Sata Lll 2.5"", Leitura 500 MB/s, Gravação 400 MB/s",0.0,263.9,263.9,0,0,0,True,NTC,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/295245/ssd-sata-120gb-ntc-sata-lll-2-5-leitura-500-mb-s-gravacao-400-mb-s,SATA,,120.0,False
2026-05-16,ssd,400057,"SSD Externo Kingston Xs2000, 1TB, USB-C 3.2, Leitura 2000MB/s, C/ Capa De Borracha - Sxs2000/1000g",0.0,1250.0,1250.0,0,0,0,True,Kingston,Hardware/SSD/SSD Externo / Portátil,Sem Garantia,False,https://www.kabum.com.br/produto/400057/ssd-externo-kingston-xs2000-1tb-usb-c-3-2-leitura-2000mb-s-c-capa-de-borracha-sxs2000-1000g,,,1024.0,False
